 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1156,NTO-LC-800-4A-900-10H0003.tiff,0.034,4.785,19.782,4.785,19.782,0.689,0.911,0.241,100,4.669,19.830,22.380,0.205,1.142,0.876,0.920
1157,NTO-LC-800-4A-900-10H0003.tiff,0.233,6.687,19.994,6.687,19.994,1.844,0.861,0.597,100,6.400,19.882,160.769,0.538,1.110,0.901,0.950
1158,NTO-LC-800-4A-900-10H0003.tiff,0.043,10.779,19.905,10.779,19.905,0.778,0.885,0.264,100,10.702,20.013,63.435,0.232,1.126,0.888,0.913
1159,NTO-LC-800-4A-900-10H0003.tiff,0.091,4.435,19.973,4.435,19.973,1.133,0.892,0.400,100,4.354,20.157,66.801,0.306,1.278,0.782,0.950
1160,NTO-LC-800-4A-900-10H0003.tiff,0.058,20.476,19.926,20.476,19.926,0.876,0.947,0.300,100,20.420,19.790,113.199,0.262,1.090,0.918,0.946
1161,NTO-LC-800-4A-900-10H0003.tiff,0.053,16.882,19.977,16.882,19.977,0.846,0.924,0.284,100,16.826,19.843,123.690,0.249,1.070,0.934,0.940
1162,NTO-LC-800-4A-900-10H0003.tiff,0.126,4.962,20.131,4.962,20.131,1.398,0.808,0.474,100,4.787,20.302,41.634,0.367,1.273,0.785,0.932
1163,NTO-LC-800-4A-900-10H0003.tiff,0.020,16.487,19.979,16.487,19.979,0.517,0.920,0.178,100,16.407,19.934,162.897,0.157,1.074,0.931,0.908
1164,NTO-LC-800-4A-900-10H0003.tiff,0.041,21.257,20.005,21.257,20.005,0.764,0.880,0.278,100,21.115,20.000,171.870,0.184,1.452,0.689,0.943
1165,NTO-LC-800-4A-900-10H0003.tiff,0.001,18.206,19.965,18.206,19.965,0.119,1.000,0.056,100,18.190,19.987,45.000,0.039,1.380,0.725,0.875
1166,NTO-LC-800-4A-900-10H0003.tiff,0.058,18.378,20.074,18.378,20.074,1.166,0.534,0.395,100,18.164,20.118,15.422,0.248,1.649,0.606,0.800
1167,NTO-LC-800-4A-900-10H0003.tiff,0.192,1.619,20.213,1.619,20.213,1.677,0.857,0.564,100,1.390,20.052,144.462,0.472,1.202,0.832,0.950
1168,NTO-LC-800-4A-900-10H0003.tiff,0.048,11.852,20.096,11.852,20.096,1.012,0.587,0.346,100,11.751,20.262,60.524,0.237,1.577,0.634,0.826
1169,NTO-LC-800-4A-900-10H0003.tiff,0.022,12.139,20.050,12.139,20.050,0.541,0.962,0.189,100,12.092,20.131,56.310,0.157,1.071,0.934,0.932
1170,NTO-LC-800-4A-900-10H0003.tiff,0.041,19.158,20.084,19.158,20.084,0.757,0.910,0.273,100,19.082,20.197,54.782,0.223,1.204,0.830,0.940
1171,NTO-LC-800-4A-900-10H0003.tiff,0.012,0.179,20.097,0.179,20.097,0.406,0.904,0.147,100,0.144,20.157,63.435,0.118,1.169,0.856,0.896
1172,NTO-LC-800-4A-900-10H0003.tiff,0.176,13.372,20.214,13.372,20.214,1.660,0.802,0.579,100,13.089,20.262,13.092,0.382,1.500,0.667,0.942
1173,NTO-LC-800-4A-900-10H0003.tiff,0.081,23.981,20.183,23.981,20.183,1.044,0.930,0.353,100,23.895,20.026,121.329,0.302,1.113,0.899,0.954
1174,NTO-LC-800-4A-900-10H0003.tiff,0.026,20.695,20.143,20.695,20.143,0.593,0.928,0.226,100,20.603,20.223,35.538,0.170,1.222,0.818,0.941
1175,NTO-LC-800-4A-900-10H0003.tiff,0.030,3.332,20.158,3.332,20.158,0.649,0.894,0.229,100,3.239,20.223,30.964,0.184,1.152,0.868,0.911
1176,NTO-LC-800-4A-900-10H0003.tiff,0.058,3.921,20.195,3.921,20.195,0.913,0.877,0.313,100,3.843,20.328,56.976,0.265,1.211,0.826,0.923
1177,NTO-LC-800-4A-900-10H0003.tiff,0.042,8.035,20.193,8.035,20.193,0.760,0.913,0.264,100,7.974,20.079,116.565,0.223,1.167,0.857,0.924
1178,NTO-LC-800-4A-900-10H0003.tiff,0.186,2.705,20.384,2.705,20.384,1.772,0.746,0.670,100,2.426,20.577,30.579,0.357,1.975,0.506,0.918
1179,NTO-LC-800-4A-900-10H0003.tiff,0.017,11.533,20.273,11.533,20.273,0.473,0.929,0.162,100,11.502,20.197,104.036,0.144,1.025,0.975,0.897
1180,NTO-LC-800-4A-900-10H0003.tiff,0.090,11.165,20.406,11.165,20.406,1.181,0.815,0.420,100,11.148,20.630,75.530,0.302,1.362,0.734,0.929
1181,NTO-LC-800-4A-900-10H0003.tiff,0.035,21.730,20.331,21.730,20.331,0.689,0.934,0.236,100,21.679,20.223,109.440,0.210,1.107,0.903,0.930
1182,NTO-LC-800-4A-900-10H0003.tiff,0.011,18.491,20.307,18.491,20.307,0.428,0.732,0.178,100,18.439,20.380,53.973,0.102,1.889,0.529,0.810
1183,NTO-LC-800-4A-900-10H0003.tiff,0.024,12.108,20.338,12.108,20.338,0.570,0.938,0.200,100,12.039,20.262,121.608,0.170,1.152,0.868,0.925
1184,NTO-LC-800-4A-900-10H0003.tiff,0.033,12.720,20.373,12.720,20.373,0.681,0.894,0.245,100,12.695,20.498,74.476,0.194,1.270,0.787,0.912
1185,NTO-LC-800-4A-900-10H0003.tiff,0.021,0.252,20.385,0.252,20.385,0.573,0.790,0.223,100,0.184,20.289,135.000,0.146,1.536,0.651,0.866
1186,NTO-LC-800-4A-900-10H0003.tiff,0.011,10.158,20.367,10.158,20.367,0.417,0.771,0.147,100,10.085,20.407,26.565,0.118,1.089,0.918,0.861
1187,NTO-LC-800-4A-900-10H0003.tiff,0.165,19.453,20.541,19.453,20.541,1.836,0.614,0.549,100,19.292,20.761,40.156,0.461,1.264,0.791,0.858
1188,NTO-LC-800-4A-900-10H0003.tiff,0.072,13.871,20.486,13.871,20.486,0.991,0.915,0.328,100,13.744,20.380,143.130,0.302,1.037,0.965,0.941
1189,NTO-LC-800-4A-900-10H0003.tiff,0.001,17.502,20.380,17.502,20.380,0.145,0.820,0.071,100,17.469,20.393,21.801,0.026,2.392,0.418,0.889
1190,NTO-LC-800-4A-900-10H0003.tiff,0.334,26.119,20.739,26.119,20.739,2.285,0.803,0.823,100,25.889,21.102,59.349,0.577,1.436,0.696,0.944
1191,NTO-LC-800-4A-900-10H0003.tiff,0.017,9.520,20.463,9.520,20.463,0.480,0.918,0.170,100,9.495,20.380,112.620,0.144,1.149,0.870,0.912
1192,NTO-LC-800-4A-900-10H0003.tiff,0.004,22.862,20.502,22.862,20.502,0.216,0.971,0.084,100,22.833,20.472,141.340,0.066,1.123,0.891,0.913
1193,NTO-LC-800-4A-900-10H0003.tiff,0.071,21.043,20.648,21.043,20.648,0.995,0.904,0.326,100,20.931,20.761,49.899,0.302,1.037,0.965,0.940
1194,NTO-LC-800-4A-900-10H0003.tiff,0.009,22.523,20.542,22.523,20.542,0.351,0.897,0.139,100,22.466,20.590,41.186,0.102,1.312,0.762,0.911
1195,NTO-LC-800-4A-900-10H0003.tiff,0.069,11.558,20.665,11.558,20.665,1.279,0.531,0.475,100,11.344,20.761,24.444,0.217,2.743,0.365,0.777
1196,NTO-LC-800-4A-900-10H0003.tiff,0.077,4.137,20.685,4.137,20.685,1.036,0.906,0.346,100,4.000,20.577,142.696,0.302,1.097,0.912,0.942
1197,NTO-LC-800-4A-900-10H0003.tiff,0.015,22.018,20.628,22.018,20.628,0.473,0.842,0.164,100,21.954,20.682,61.390,0.139,1.162,0.861,0.879
1198,NTO-LC-800-4A-900-10H0003.tiff,0.011,7.227,20.626,7.227,20.626,0.380,0.928,0.147,100,7.187,20.564,116.565,0.105,1.335,0.749,0.905
1199,NTO-LC-800-4A-900-10H0003.tiff,0.002,15.129,20.588,15.129,20.588,0.193,0.811,0.076,100,15.095,20.603,30.964,0.052,1.304,0.767,0.800
1200,NTO-LC-800-4A-900-10H0003.tiff,0.001,1.541,20.602,1.541,20.602,0.145,0.718,0.066,100,1.508,20.616,36.870,0.039,1.918,0.521,0.778
1201,NTO-LC-800-4A-900-10H0003.tiff,0.276,14.489,20.870,14.487,20.870,2.272,0.672,0.664,99.439,14.216,20.669,142.224,0.573,1.075,0.930,0.923
1202,NTO-LC-800-4A-900-10H0003.tiff,0.059,0.470,20.747,0.470,20.747,1.020,0.717,0.324,100,0.341,20.866,31.759,0.284,1.146,0.873,0.889
1203,NTO-LC-800-4A-900-10H0003.tiff,0.070,5.661,20.811,5.661,20.811,1.247,0.566,0.499,100,5.521,21.036,54.638,0.217,2.663,0.376,0.828
1204,NTO-LC-800-4A-900-10H0003.tiff,0.003,23.074,20.651,23.074,20.651,0.219,0.763,0.095,100,23.043,20.682,33.690,0.056,1.615,0.619,0.773
1205,NTO-LC-800-4A-900-10H0003.tiff,0.017,9.992,20.720,9.992,20.720,0.491,0.860,0.183,100,9.941,20.800,68.962,0.131,1.446,0.692,0.889
1206,NTO-LC-800-4A-900-10H0003.tiff,0.063,23.781,20.811,23.781,20.811,0.936,0.911,0.317,100,23.711,20.669,114.444,0.275,1.121,0.892,0.949
1207,NTO-LC-800-4A-900-10H0003.tiff,0.056,6.908,20.880,6.908,20.880,0.883,0.900,0.307,100,6.767,20.931,19.983,0.249,1.212,0.825,0.930
1208,NTO-LC-800-4A-900-10H0003.tiff,0.155,13.340,21.010,13.340,21.010,1.574,0.789,0.572,100,13.141,20.800,126.607,0.399,1.581,0.632,0.912
1209,NTO-LC-800-4A-900-10H0003.tiff,0.006,20.229,20.808,20.229,20.808,0.306,0.809,0.113,100,20.197,20.761,125.538,0.079,1.380,0.725,0.897
1210,NTO-LC-800-4A-900-10H0003.tiff,0.073,8.614,20.957,8.614,20.957,1.010,0.900,0.341,100,8.564,20.800,112.620,0.302,1.080,0.926,0.936
1211,NTO-LC-800-4A-900-10H0003.tiff,0.012,11.963,20.858,11.963,20.858,0.398,0.966,0.142,100,11.921,20.800,123.690,0.118,1.123,0.890,0.916
1212,NTO-LC-800-4A-900-10H0003.tiff,0.010,18.899,20.873,18.899,20.873,0.365,0.976,0.135,100,18.833,20.852,150.945,0.117,1.117,0.895,0.902
1213,NTO-LC-800-4A-900-10H0003.tiff,0.021,21.705,20.930,21.705,20.930,0.525,0.980,0.189,100,21.652,20.852,123.690,0.157,1.103,0.907,0.933
1214,NTO-LC-800-4A-900-10H0003.tiff,0.059,10.497,20.979,10.497,20.979,0.953,0.811,0.350,100,10.321,21.023,12.995,0.232,1.525,0.656,0.915
1215,NTO-LC-800-4A-900-10H0003.tiff,0.002,19.963,20.877,19.963,20.877,0.156,1.000,0.074,100,19.934,20.852,135.000,0.046,1.651,0.606,0.889
1216,NTO-LC-800-4A-900-10H0003.tiff,0.124,25.537,21.071,25.537,21.071,1.327,0.883,0.431,100,25.443,21.272,70.463,0.380,1.087,0.920,0.940
1217,NTO-LC-800-4A-900-10H0003.tiff,0.044,7.773,20.999,7.773,20.999,0.778,0.902,0.266,100,7.685,20.892,122.905,0.235,1.150,0.870,0.927
1218,NTO-LC-800-4A-900-10H0003.tiff,0.008,11.224,20.945,11.224,20.945,0.327,0.907,0.117,100,11.200,20.997,63.435,0.104,1.147,0.872,0.865
1219,NTO-LC-800-4A-900-10H0003.tiff,0.016,19.887,20.945,19.887,20.945,0.670,0.452,0.229,100,19.777,20.931,166.759,0.123,2.263,0.442,0.732
1220,NTO-LC-800-4A-900-10H0003.tiff,0.039,22.662,21.025,22.662,21.025,0.746,0.890,0.260,100,22.584,20.918,130.914,0.210,1.135,0.881,0.923
1221,NTO-LC-800-4A-900-10H0003.tiff,0.029,7.273,21.010,7.273,21.010,0.633,0.922,0.216,100,7.174,21.049,14.036,0.184,1.107,0.904,0.927
1222,NTO-LC-800-4A-900-10H0003.tiff,0.019,9.372,21.000,9.372,21.000,0.525,0.878,0.182,100,9.325,21.075,59.744,0.157,1.065,0.939,0.896
1223,NTO-LC-800-4A-900-10H0003.tiff,0.095,1.219,21.119,1.219,21.119,1.206,0.824,0.399,100,1.023,21.089,170.538,0.323,1.206,0.829,0.934
1224,NTO-LC-800-4A-900-10H0003.tiff,0.075,21.253,21.118,21.253,21.118,1.013,0.920,0.340,100,21.193,20.957,105.642,0.302,1.125,0.889,0.942
1225,NTO-LC-800-4A-900-10H0003.tiff,0.001,25.161,20.970,25.161,20.970,0.100,1.000,0.047,100,25.141,20.957,146.310,0.026,1.500,0.667,1.000
1226,NTO-LC-800-4A-900-10H0003.tiff,0.010,25.085,21.043,25.086,21.043,0.405,0.804,0.147,96.721,25.075,20.970,100.305,0.111,1.292,0.774,0.830
1227,NTO-LC-800-4A-900-10H0003.tiff,0.081,17.924,21.190,17.924,21.190,1.199,0.712,0.473,100,17.784,21.010,123.690,0.245,2.118,0.472,0.892
1228,NTO-LC-800-4A-900-10H0003.tiff,0.001,25.187,21.030,25.187,21.030,0.111,1.000,0.056,100,25.167,21.049,45.000,0.037,1.596,0.626,0.875
1229,NTO-LC-800-4A-900-10H0003.tiff,0.037,6.191,21.179,6.191,21.179,0.801,0.720,0.329,100,6.111,21.325,61.390,0.162,2.204,0.454,0.892
1230,NTO-LC-800-4A-900-10H0003.tiff,0.045,24.123,21.169,24.123,21.169,0.771,0.942,0.273,100,24.052,21.049,125.218,0.223,1.194,0.837,0.937
1231,NTO-LC-800-4A-900-10H0003.tiff,0.238,20.723,21.398,20.723,21.398,1.938,0.797,0.690,100,20.656,21.744,81.254,0.467,1.519,0.658,0.935
1232,NTO-LC-800-4A-900-10H0003.tiff,0.063,24.658,21.226,24.658,21.226,0.942,0.894,0.317,100,24.511,21.167,155.556,0.276,1.121,0.892,0.933
1233,NTO-LC-800-4A-900-10H0003.tiff,0.053,0.786,21.227,0.786,21.227,0.871,0.874,0.299,100,0.643,21.180,164.745,0.248,1.212,0.825,0.925
1234,NTO-LC-800-4A-900-10H0003.tiff,0.014,22.950,21.162,22.950,21.162,0.425,0.971,0.153,100,22.885,21.115,149.036,0.131,1.058,0.945,0.931
1235,NTO-LC-800-4A-900-10H0003.tiff,0.010,13.063,21.177,13.063,21.177,0.398,0.830,0.158,100,13.010,21.115,138.366,0.110,1.446,0.691,0.841
1236,NTO-LC-800-4A-900-10H0003.tiff,0.015,17.417,21.177,17.417,21.177,0.454,0.943,0.166,100,17.338,21.193,18.435,0.130,1.285,0.778,0.905
1237,NTO-LC-800-4A-900-10H0003.tiff,0.018,5.021,21.221,5.021,21.221,0.503,0.904,0.182,100,4.970,21.298,59.744,0.144,1.252,0.799,0.930
1238,NTO-LC-800-4A-900-10H0003.tiff,0.002,16.884,21.159,16.884,21.159,0.164,0.887,0.076,100,16.852,21.141,149.036,0.039,1.846,0.542,0.846
1239,NTO-LC-800-4A-900-10H0003.tiff,0.037,18.836,21.272,18.836,21.272,0.768,0.796,0.293,100,18.741,21.403,63.435,0.194,1.570,0.637,0.906
1240,NTO-LC-800-4A-900-10H0003.tiff,0.018,11.950,21.266,11.950,21.266,0.491,0.932,0.183,100,11.869,21.220,158.962,0.144,1.258,0.795,0.908
1241,NTO-LC-800-4A-900-10H0003.tiff,0.039,17.125,21.301,17.125,21.301,0.734,0.908,0.247,100,17.023,21.364,32.005,0.223,1.038,0.963,0.928
1242,NTO-LC-800-4A-900-10H0003.tiff,0.031,12.340,21.342,12.340,21.342,0.667,0.874,0.252,100,12.275,21.233,117.897,0.175,1.396,0.717,0.916
1243,NTO-LC-800-4A-900-10H0003.tiff,0.029,2.826,21.349,2.826,21.349,0.633,0.911,0.223,100,2.754,21.272,135.000,0.191,1.090,0.918,0.916
1244,NTO-LC-800-4A-900-10H0003.tiff,0.003,9.994,21.308,9.994,21.308,0.290,0.513,0.112,100,9.980,21.364,69.444,0.052,2.380,0.420,0.690
1245,NTO-LC-800-4A-900-10H0003.tiff,0.066,14.353,21.417,14.353,21.417,0.958,0.908,0.336,100,14.230,21.298,128.660,0.278,1.209,0.827,0.937
1246,NTO-LC-800-4A-900-10H0003.tiff,0.017,8.563,21.386,8.563,21.386,0.510,0.807,0.197,100,8.485,21.456,53.130,0.130,1.505,0.664,0.874
1247,NTO-LC-800-4A-900-10H0003.tiff,0.065,21.781,21.451,21.781,21.451,0.984,0.840,0.350,100,21.692,21.298,102.995,0.251,1.348,0.742,0.930
1248,NTO-LC-800-4A-900-10H0003.tiff,0.068,25.096,21.447,25.096,21.447,0.965,0.916,0.317,100,24.970,21.351,141.710,0.289,1.040,0.961,0.942
1249,NTO-LC-800-4A-900-10H0003.tiff,0.078,0.376,21.483,0.376,21.483,1.087,0.830,0.394,100,0.210,21.377,150.018,0.270,1.499,0.667,0.922
1250,NTO-LC-800-4A-900-10H0003.tiff,0.078,7.645,21.483,7.645,21.483,1.092,0.821,0.399,100,7.489,21.613,27.408,0.278,1.445,0.692,0.917
1251,NTO-LC-800-4A-900-10H0003.tiff,0.066,9.312,21.562,9.312,21.562,0.976,0.873,0.364,100,9.220,21.718,59.744,0.257,1.455,0.687,0.936
1252,NTO-LC-800-4A-900-10H0003.tiff,0.045,23.650,21.530,23.650,21.530,0.803,0.874,0.266,100,23.528,21.587,20.225,0.240,1.080,0.926,0.919
1253,NTO-LC-800-4A-900-10H0003.tiff,0.055,7.073,21.558,7.073,21.558,0.865,0.919,0.290,100,7.043,21.705,71.565,0.249,1.070,0.935,0.941
1254,NTO-LC-800-4A-900-10H0003.tiff,0.157,4.396,21.657,4.396,21.657,1.479,0.903,0.482,100,4.289,21.875,60.642,0.433,1.079,0.927,0.956
1255,NTO-LC-800-4A-900-10H0003.tiff,0.014,10.343,21.562,10.343,21.562,0.578,0.544,0.232,100,10.321,21.666,73.610,0.100,2.823,0.354,0.774
1256,NTO-LC-800-4A-900-10H0003.tiff,0.019,13.862,21.513,13.862,21.513,0.548,0.806,0.205,100,13.770,21.469,153.435,0.118,1.656,0.604,0.918
1257,NTO-LC-800-4A-900-10H0003.tiff,0.044,1.216,21.600,1.216,21.600,0.823,0.820,0.334,100,1.115,21.469,131.820,0.191,1.804,0.554,0.913
1258,NTO-LC-800-4A-900-10H0003.tiff,0.060,16.907,21.614,16.907,21.614,0.936,0.866,0.316,100,16.800,21.731,41.634,0.262,1.153,0.867,0.918
1259,NTO-LC-800-4A-900-10H0003.tiff,0.037,12.833,21.643,12.833,21.643,0.752,0.829,0.270,100,12.761,21.521,129.094,0.204,1.290,0.775,0.893
1260,NTO-LC-800-4A-900-10H0003.tiff,0.007,26.623,21.609,26.623,21.609,0.324,0.843,0.124,100,26.610,21.548,122.005,0.092,1.248,0.801,0.891
1261,NTO-LC-800-4A-900-10H0003.tiff,0.001,26.041,21.582,26.041,21.582,0.138,0.800,0.059,100,26.033,21.613,63.435,0.039,1.571,0.636,0.737
1262,NTO-LC-800-4A-900-10H0003.tiff,0.030,14.510,21.691,14.510,21.691,0.655,0.892,0.235,100,14.413,21.626,153.435,0.184,1.255,0.797,0.910
1263,NTO-LC-800-4A-900-10H0003.tiff,0.017,22.397,21.674,22.397,21.674,0.473,0.958,0.164,100,22.321,21.639,151.390,0.144,1.069,0.935,0.908
1264,NTO-LC-800-4A-900-10H0003.tiff,0.070,3.546,21.794,3.546,21.794,1.035,0.817,0.375,100,3.423,21.652,126.469,0.259,1.417,0.706,0.906
1265,NTO-LC-800-4A-900-10H0003.tiff,0.053,6.635,21.753,6.635,21.753,0.846,0.939,0.288,100,6.505,21.679,149.931,0.249,1.111,0.900,0.950
1266,NTO-LC-800-4A-900-10H0003.tiff,0.029,16.342,21.747,16.342,21.747,0.630,0.920,0.223,100,16.262,21.823,49.764,0.184,1.174,0.852,0.934
1267,NTO-LC-800-4A-900-10H0003.tiff,0.071,21.423,21.861,21.423,21.861,0.976,0.937,0.324,100,21.272,21.810,158.629,0.302,1.033,0.968,0.945
1268,NTO-LC-800-4A-900-10H0003.tiff,0.127,12.333,21.948,12.333,21.948,1.382,0.836,0.462,100,12.328,21.718,96.520,0.369,1.291,0.774,0.930
1269,NTO-LC-800-4A-900-10H0003.tiff,0.013,19.814,21.776,19.814,21.776,0.417,0.969,0.154,100,19.738,21.757,160.017,0.118,1.234,0.811,0.918
1270,NTO-LC-800-4A-900-10H0003.tiff,0.012,8.273,21.827,8.273,21.827,0.409,0.890,0.150,100,8.223,21.875,37.875,0.129,1.124,0.890,0.879
1271,NTO-LC-800-4A-900-10H0003.tiff,0.023,21.805,21.876,21.805,21.876,0.562,0.916,0.195,100,21.770,21.967,70.346,0.170,1.138,0.879,0.908
1272,NTO-LC-800-4A-900-10H0003.tiff,0.039,13.409,21.906,13.409,21.906,0.738,0.893,0.244,100,13.338,21.810,126.254,0.220,1.074,0.931,0.928
1273,NTO-LC-800-4A-900-10H0003.tiff,0.015,3.052,21.937,3.052,21.937,0.493,0.793,0.205,100,3.016,22.033,63.435,0.105,1.840,0.543,0.918
1274,NTO-LC-800-4A-900-10H0003.tiff,0.007,18.315,21.895,18.315,21.895,0.290,0.974,0.113,100,18.282,21.941,54.462,0.092,1.225,0.816,0.894
1275,NTO-LC-800-4A-900-10H0003.tiff,0.039,23.608,21.994,23.608,21.994,0.745,0.885,0.260,100,23.541,21.875,130.914,0.204,1.234,0.810,0.921
1276,NTO-LC-800-4A-900-10H0003.tiff,0.021,10.853,21.971,10.853,21.971,0.530,0.925,0.186,100,10.780,22.020,39.289,0.144,1.143,0.875,0.938
1277,NTO-LC-800-4A-900-10H0003.tiff,0.052,0.221,22.057,0.221,22.057,0.839,0.925,0.286,100,0.184,21.915,105.945,0.236,1.111,0.900,0.944
1278,NTO-LC-800-4A-900-10H0003.tiff,0.026,15.739,22.022,15.739,22.022,0.596,0.931,0.205,100,15.646,22.072,26.565,0.184,1.087,0.920,0.919
1279,NTO-LC-800-4A-900-10H0003.tiff,0.019,24.069,22.051,24.069,22.051,0.510,0.915,0.176,100,24.026,22.125,63.435,0.153,1.111,0.900,0.905
1280,NTO-LC-800-4A-900-10H0003.tiff,0.084,9.127,22.178,9.127,22.178,1.195,0.741,0.401,100,8.918,22.243,11.310,0.332,1.197,0.835,0.874
1281,NTO-LC-800-4A-900-10H0003.tiff,0.108,1.129,22.216,1.129,22.216,1.277,0.835,0.427,100,1.089,22.020,100.620,0.354,1.251,0.799,0.936
1282,NTO-LC-800-4A-900-10H0003.tiff,0.001,20.582,22.067,20.582,22.067,0.119,1.000,0.056,100,20.564,22.046,135.000,0.039,1.229,0.814,0.941
1283,NTO-LC-800-4A-900-10H0003.tiff,0.078,4.703,22.209,4.703,22.209,1.073,0.848,0.382,100,4.538,22.308,30.964,0.282,1.364,0.733,0.931
1284,NTO-LC-800-4A-900-10H0003.tiff,0.039,22.242,22.188,22.242,22.188,0.745,0.889,0.270,100,22.203,22.059,104.036,0.210,1.250,0.800,0.919
1285,NTO-LC-800-4A-900-10H0003.tiff,0.055,3.237,22.211,3.237,22.211,0.876,0.894,0.300,100,3.174,22.072,113.199,0.261,1.099,0.910,0.924
1286,NTO-LC-800-4A-900-10H0003.tiff,0.041,12.974,22.204,12.974,22.204,0.749,0.909,0.259,100,12.918,22.085,120.466,0.222,1.155,0.866,0.925
1287,NTO-LC-800-4A-900-10H0003.tiff,0.048,11.242,22.227,11.242,22.227,0.808,0.927,0.270,100,11.200,22.098,112.834,0.246,1.042,0.960,0.944
1288,NTO-LC-800-4A-900-10H0003.tiff,0.041,20.306,22.206,20.306,22.206,0.757,0.906,0.255,100,20.236,22.308,55.491,0.223,1.069,0.936,0.930
1289,NTO-LC-800-4A-900-10H0003.tiff,0.046,15.226,22.228,15.226,22.228,0.794,0.923,0.273,100,15.121,22.321,35.218,0.236,1.118,0.895,0.936
1290,NTO-LC-800-4A-900-10H0003.tiff,0.024,8.503,22.219,8.503,22.219,0.570,0.932,0.200,100,8.459,22.125,121.608,0.170,1.142,0.876,0.918
1291,NTO-LC-800-4A-900-10H0003.tiff,0.018,9.820,22.212,9.820,22.212,0.480,0.955,0.168,100,9.757,22.269,38.660,0.144,1.077,0.929,0.919
1292,NTO-LC-800-4A-900-10H0003.tiff,0.003,25.271,22.150,25.271,22.150,0.171,1.000,0.074,100,25.246,22.177,45.000,0.052,1.137,0.880,0.968
1293,NTO-LC-800-4A-900-10H0003.tiff,0.050,14.143,22.267,14.143,22.267,0.887,0.798,0.346,100,13.993,22.177,150.524,0.202,1.797,0.557,0.916
1294,NTO-LC-800-4A-900-10H0003.tiff,0.015,4.242,22.257,4.242,22.257,0.454,0.912,0.171,100,4.197,22.190,122.471,0.129,1.309,0.764,0.897
1295,NTO-LC-800-4A-900-10H0003.tiff,0.064,10.515,22.369,10.515,22.369,1.078,0.692,0.415,100,10.439,22.570,71.565,0.209,1.980,0.505,0.902
1296,NTO-LC-800-4A-900-10H0003.tiff,0.030,12.723,22.344,12.723,22.344,0.644,0.922,0.218,100,12.630,22.400,32.735,0.197,1.075,0.930,0.912
1297,NTO-LC-800-4A-900-10H0003.tiff,0.035,25.039,22.346,25.039,22.346,0.764,0.758,0.270,100,24.892,22.321,165.964,0.181,1.536,0.651,0.884
1298,NTO-LC-800-4A-900-10H0003.tiff,0.092,0.363,22.439,0.363,22.439,1.126,0.911,0.378,100,0.289,22.610,69.677,0.328,1.085,0.921,0.945
1299,NTO-LC-800-4A-900-10H0003.tiff,0.069,7.201,22.380,7.201,22.380,0.988,0.890,0.348,100,7.043,22.308,160.201,0.262,1.290,0.775,0.946
1300,NTO-LC-800-4A-900-10H0003.tiff,0.024,8.727,22.352,8.727,22.352,0.570,0.932,0.205,100,8.695,22.256,116.565,0.166,1.224,0.817,0.921
1301,NTO-LC-800-4A-900-10H0003.tiff,0.058,23.961,22.411,23.961,22.411,1.100,0.602,0.420,100,23.803,22.282,141.340,0.207,2.529,0.395,0.810
1302,NTO-LC-800-4A-900-10H0003.tiff,0.084,15.735,22.439,15.735,22.439,1.089,0.895,0.371,100,15.580,22.544,32.005,0.302,1.203,0.831,0.944
1303,NTO-LC-800-4A-900-10H0003.tiff,0.016,25.496,22.358,25.496,22.358,0.517,0.759,0.207,100,25.443,22.282,124.695,0.131,1.846,0.542,0.843
1304,NTO-LC-800-4A-900-10H0003.tiff,0.023,16.173,22.464,16.173,22.464,0.570,0.898,0.205,100,16.105,22.387,129.806,0.170,1.175,0.851,0.900
1305,NTO-LC-800-4A-900-10H0003.tiff,0.030,22.390,22.461,22.390,22.461,0.638,0.919,0.236,100,22.282,22.413,160.560,0.157,1.428,0.700,0.951
1306,NTO-LC-800-4A-900-10H0003.tiff,0.061,11.984,22.603,11.984,22.603,0.950,0.848,0.342,100,11.895,22.439,122.471,0.260,1.369,0.731,0.916
1307,NTO-LC-800-4A-900-10H0003.tiff,0.012,18.382,22.526,18.382,22.526,0.417,0.870,0.154,100,18.348,22.597,70.017,0.118,1.356,0.738,0.875
1308,NTO-LC-800-4A-900-10H0003.tiff,0.044,3.454,22.611,3.454,22.611,0.783,0.903,0.277,100,3.384,22.728,58.570,0.223,1.196,0.836,0.933
1309,NTO-LC-800-4A-900-10H0003.tiff,0.043,24.643,22.622,24.643,22.622,0.768,0.910,0.283,100,24.577,22.754,68.199,0.208,1.364,0.733,0.934
1310,NTO-LC-800-4A-900-10H0003.tiff,0.074,21.324,22.657,21.324,22.657,1.039,0.856,0.379,100,21.128,22.675,14.036,0.262,1.413,0.708,0.930
1311,NTO-LC-800-4A-900-10H0003.tiff,0.053,11.037,22.743,11.037,22.743,0.905,0.815,0.337,100,10.990,22.570,103.496,0.220,1.527,0.655,0.912
1312,NTO-LC-800-4A-900-10H0003.tiff,0.068,11.576,22.744,11.576,22.744,0.965,0.912,0.324,100,11.423,22.793,21.371,0.289,1.057,0.946,0.936
1313,NTO-LC-800-4A-900-10H0003.tiff,0.091,25.225,22.881,25.225,22.881,1.577,0.459,0.553,100,25.115,23.148,67.694,0.274,2.661,0.376,0.746
