 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
202,WH39P,0.007,13.500,9.233,13.500,9.233,0.275,1.000,0.117,100,13.482,9.180,116.565,0.079,1.327,0.753,0.909
203,WH39P,0.012,9.104,9.479,9.104,9.479,0.365,1.000,0.153,100,9.075,9.548,59.036,0.105,1.263,0.792,0.919
204,WH39P,0.024,20.553,9.511,20.553,9.511,0.565,0.947,0.226,100,20.459,9.574,35.538,0.160,1.505,0.665,0.875
205,WH39P,0.083,17.660,9.966,17.660,9.966,1.319,0.601,0.561,100,17.364,9.889,169.216,0.231,2.808,0.356,0.818
206,WH39P,0.006,13.813,10.094,13.813,10.094,0.275,1.000,0.117,100,13.797,10.151,63.435,0.079,1.340,0.746,0.857
207,WH39P,0.009,16.350,10.422,16.350,10.422,0.349,0.922,0.153,100,16.315,10.492,59.036,0.105,1.413,0.708,0.812
208,WH39P,0.286,2.544,11.028,2.544,11.028,3.144,0.363,0.821,100,2.439,10.623,116.565,0.643,1.401,0.714,0.706
209,WH39P,0.029,25.102,11.051,25.102,11.051,0.618,0.951,0.247,100,24.997,10.990,147.995,0.184,1.393,0.718,0.894
210,WH39P,0.008,17.136,11.585,17.136,11.585,0.312,0.976,0.117,100,17.102,11.541,116.565,0.105,1.035,0.966,0.846
211,WH39P,0.004,3.235,11.742,3.235,11.742,0.223,1.000,0.095,100,3.200,11.777,33.690,0.074,1.291,0.775,0.800
212,WH39P,0.017,17.569,11.898,17.569,11.898,0.439,1.000,0.176,100,17.495,11.856,153.435,0.131,1.222,0.818,0.906
213,WH39P,0.056,20.331,12.684,20.331,12.684,0.902,0.861,0.382,100,20.144,12.643,164.055,0.184,1.922,0.520,0.936
214,WH39P,0.008,6.400,13.508,6.400,13.508,0.297,1.000,0.117,100,6.374,13.456,116.565,0.105,1.000,1.000,0.857
215,WH39P,0.040,2.443,13.831,2.443,13.831,0.751,0.889,0.307,100,2.387,13.692,109.983,0.199,1.588,0.630,0.879
216,WH39P,0.007,11.549,13.967,11.549,13.967,0.290,1.000,0.117,100,11.489,13.954,153.435,0.079,1.236,0.809,0.909
217,WH39P,0.010,21.424,14.321,21.424,14.321,0.327,1.000,0.131,100,21.377,14.269,126.870,0.105,1.020,0.981,0.933
218,WH39P,0.003,9.949,14.901,9.949,14.901,0.185,1.000,0.095,100,9.915,14.872,146.310,0.052,1.553,0.644,0.909
219,WH39P,0.010,9.249,15.186,9.249,15.186,0.349,1.000,0.141,100,9.180,15.161,158.199,0.105,1.127,0.887,0.857
220,WH39P,0.038,9.065,15.736,9.065,15.736,0.769,0.804,0.332,100,9.023,15.580,108.435,0.131,2.341,0.427,0.965
221,WH39P,0.019,22.552,15.671,22.552,15.671,0.544,0.819,0.247,100,22.452,15.738,32.005,0.124,2.217,0.451,0.875
222,WH39P,0.030,12.759,15.903,12.759,15.903,0.640,0.930,0.270,100,12.695,16.026,60.945,0.167,1.707,0.586,0.898
223,WH39P,0.027,23.481,15.973,23.481,15.973,0.782,0.552,0.317,100,23.423,15.816,114.444,0.148,2.938,0.340,0.709
224,WH39P,0.028,14.045,16.262,14.045,16.262,0.618,0.928,0.270,100,13.928,16.184,150.945,0.157,1.798,0.556,0.911
225,WH39P,0.014,12.689,16.929,12.689,16.929,0.439,0.943,0.168,100,12.643,16.866,128.660,0.131,1.294,0.773,0.840
226,WH39P,0.037,7.483,17.123,7.483,17.123,0.893,0.586,0.357,100,7.318,17.049,162.897,0.160,2.629,0.380,0.750
227,WH39P,0.014,13.784,17.141,13.784,17.141,0.402,1.000,0.153,100,13.744,17.075,120.964,0.131,1.000,1.000,0.913
228,WH39P,0.019,20.682,17.755,20.682,17.755,0.498,0.943,0.211,100,20.590,17.705,150.255,0.130,1.730,0.578,0.857
229,WH39P,0.006,3.764,18.085,3.764,18.085,0.253,1.000,0.111,100,3.725,18.046,135.000,0.079,1.000,1.000,1.000
230,WH39P,0.025,24.102,18.613,24.102,18.613,0.544,1.000,0.211,100,24.052,18.518,119.745,0.157,1.186,0.843,0.935
231,WH39P,0.017,11.380,18.625,11.380,18.625,0.513,0.821,0.226,100,11.279,18.675,35.538,0.111,2.103,0.476,0.862
232,WH39P,0.012,6.420,18.652,6.420,18.652,0.386,1.000,0.166,100,6.348,18.623,161.565,0.105,1.416,0.706,0.878
233,WH39P,0.003,7.711,18.754,7.711,18.754,0.148,1.000,0.074,100,7.685,18.728,135.000,0.052,1.000,1.000,1.000
234,WH39P,0.002,6.911,18.793,6.911,18.793,0.179,0.809,0.083,100,6.898,18.754,108.435,0.026,3.000,0.333,1.000
235,WH39P,0.015,7.675,19.006,7.675,19.006,0.417,1.000,0.168,100,7.633,18.938,128.660,0.131,1.101,0.908,0.936
236,WH39P,0.007,23.103,19.100,23.103,19.100,0.297,0.982,0.117,100,23.082,19.043,116.565,0.093,1.241,0.806,0.800
237,WH39P,0.010,11.565,19.120,11.565,19.120,0.386,0.869,0.176,100,11.489,19.069,153.435,0.102,1.914,0.522,0.789
238,WH39P,0.001,5.993,19.436,5.993,19.436,0.127,1.000,0.059,100,5.980,19.410,116.565,0.026,2.000,0.500,1.000
239,WH39P,0.007,12.989,19.483,12.989,19.483,0.297,0.982,0.117,100,12.957,19.436,116.565,0.093,1.241,0.806,0.800
240,WH39P,0.099,2.988,20.162,2.988,20.162,1.393,0.641,0.589,100,2.833,19.908,122.276,0.257,2.597,0.385,0.867
241,WH39P,0.028,2.529,20.021,2.529,20.021,0.603,0.953,0.224,100,2.413,19.987,159.444,0.184,1.220,0.820,0.879
242,WH39P,0.108,21.427,20.225,21.427,20.225,1.603,0.528,0.623,100,21.193,20.066,157.751,0.334,2.347,0.426,0.742
243,WH39P,0.001,12.630,20.066,12.630,20.066,0.127,1.000,0.059,100,12.616,20.039,116.565,0.026,2.000,0.500,1.000
244,WH39P,0.018,12.852,20.367,12.852,20.367,0.485,0.956,0.211,100,12.800,20.275,119.745,0.105,1.761,0.568,0.963
245,WH39P,0.013,2.842,20.446,2.842,20.446,0.402,1.000,0.168,100,2.780,20.511,38.660,0.129,1.391,0.719,0.884
246,WH39P,0.004,11.296,20.494,11.296,20.494,0.223,1.000,0.095,100,11.252,20.511,33.690,0.074,1.291,0.775,0.800
247,WH39P,0.187,14.189,20.857,14.189,20.857,2.443,0.394,0.934,100,13.849,21.193,38.157,0.385,3.075,0.325,0.664
248,WH39P,0.004,25.862,20.656,25.862,20.656,0.201,1.000,0.095,100,25.836,20.616,123.690,0.052,1.500,0.667,1.000
249,WH39P,0.006,9.426,21.098,9.426,21.098,0.238,1.000,0.111,100,9.390,21.141,45.000,0.079,1.229,0.814,0.941
250,WH39P,0.002,14.326,21.110,14.326,21.110,0.148,1.000,0.074,100,14.295,21.089,135.000,0.052,1.464,0.683,0.857
251,WH39P,0.005,0.590,21.311,0.590,21.311,0.223,1.000,0.111,100,0.551,21.272,135.000,0.074,1.596,0.626,0.875
252,WH39P,0.041,14.590,21.427,14.590,21.427,0.723,0.976,0.270,100,14.505,21.534,60.945,0.210,1.195,0.836,0.929
253,WH39P,0.023,0.520,21.500,0.520,21.500,0.544,0.965,0.211,100,0.472,21.403,119.745,0.157,1.353,0.739,0.892
254,WH39P,0.034,4.429,21.698,4.429,21.698,0.707,0.864,0.293,100,4.407,21.849,79.695,0.157,1.699,0.588,0.909
255,WH39P,0.036,1.074,21.710,1.074,21.710,0.692,0.957,0.270,100,1.023,21.587,119.055,0.199,1.408,0.710,0.906
256,WH39P,0.054,6.669,22.109,6.669,22.109,1.449,0.321,0.672,100,6.452,22.374,51.340,0.139,6.839,0.146,0.670
257,WH39P,0.009,13.852,21.977,13.852,21.977,0.312,1.000,0.131,100,13.797,22.007,36.870,0.105,1.159,0.863,0.897
258,WH39P,0.006,18.584,22.282,18.584,22.282,0.253,1.000,0.111,100,18.544,22.243,135.000,0.079,1.000,1.000,1.000
259,WH39P,0.007,23.719,22.505,23.719,22.505,0.275,1.000,0.117,100,23.685,22.452,116.565,0.079,1.327,0.753,0.909
260,WH39P,0.007,3.738,22.636,3.738,22.636,0.275,1.000,0.131,100,3.698,22.584,126.870,0.079,1.551,0.645,0.909
261,WH39P,0.004,2.352,22.671,2.352,22.671,0.223,1.000,0.095,100,2.308,22.689,33.690,0.074,1.291,0.775,0.800
262,WH39P,0.005,0.601,22.709,0.601,22.709,0.260,0.898,0.117,100,0.551,22.689,153.435,0.074,1.668,0.600,0.778
263,WH39P,0.006,1.426,22.803,1.426,22.803,0.238,1.000,0.111,100,1.390,22.846,45.000,0.079,1.229,0.814,0.941
264,WH39P,0.008,20.994,22.823,20.994,22.823,0.290,1.000,0.131,100,20.957,22.767,126.870,0.079,1.372,0.729,0.957
265,WH39P,0.006,20.580,23.270,20.580,23.270,0.275,1.000,0.117,100,20.564,23.213,116.565,0.079,1.340,0.746,0.857
266,WH39P,0.005,0.624,23.489,0.624,23.489,0.238,1.000,0.095,100,0.603,23.449,123.690,0.079,1.069,0.936,0.875
267,WH39P,0.004,9.661,23.589,9.661,23.589,0.223,1.000,0.095,100,9.626,23.554,123.690,0.074,1.291,0.775,0.800
268,WH39P,0.012,26.678,23.706,26.678,23.706,0.402,0.965,0.166,100,26.649,23.633,108.435,0.105,1.416,0.706,0.878
269,WH39P,0.001,20.839,23.816,20.839,23.816,0.127,1.000,0.059,100,20.826,23.790,116.565,0.026,2.000,0.500,1.000
270,WH39P,0.005,17.029,24.017,17.029,24.017,0.238,1.000,0.111,100,16.997,23.974,135.000,0.079,1.380,0.725,0.875
271,WH39P,0.015,3.324,24.692,3.324,24.692,0.460,0.897,0.200,100,3.226,24.656,156.801,0.117,1.828,0.547,0.830
272,WH39P,0.001,4.708,24.866,4.708,24.866,0.127,1.000,0.059,100,4.695,24.839,116.565,0.026,2.000,0.500,1.000
273,WH39P,0.116,5.093,25.138,5.093,25.138,1.310,0.846,0.507,100,4.879,25.259,21.251,0.341,1.572,0.636,0.896
274,WH39P,0.019,13.690,25.149,13.690,25.149,0.491,1.000,0.205,100,13.613,25.075,129.806,0.148,1.409,0.710,0.903
275,WH39P,0.021,8.483,25.361,8.483,25.361,0.544,0.877,0.242,100,8.393,25.443,40.601,0.138,1.882,0.531,0.882
276,WH39P,0.047,13.910,25.487,13.910,25.487,0.902,0.723,0.401,100,13.718,25.521,11.310,0.157,2.708,0.369,0.889
277,WH39P,0.007,4.564,25.508,4.564,25.508,0.306,0.925,0.141,100,4.538,25.443,111.801,0.052,2.500,0.400,1.000
278,WH39P,0.008,8.330,25.577,8.330,25.577,0.290,1.000,0.131,100,8.289,25.626,53.130,0.079,1.372,0.729,0.957
279,WH39P,0.011,7.930,25.675,7.930,25.675,0.365,1.000,0.168,100,7.869,25.731,38.660,0.105,1.568,0.638,0.914
280,WH39P,0.015,4.963,25.836,4.963,25.836,0.423,1.000,0.166,100,4.931,25.757,108.435,0.131,1.176,0.850,0.880
281,WH39P,0.028,20.023,25.854,20.023,25.854,0.603,0.976,0.235,100,19.961,25.757,116.565,0.184,1.275,0.784,0.891
282,WH39P,0.004,5.237,0.192,5.237,0.192,0.223,1.000,0.095,100,5.193,0.210,33.690,0.074,1.291,0.775,0.800
283,WH39P,0.213,1.624,0.493,1.624,0.493,1.974,0.686,0.648,100,1.390,0.656,31.759,0.498,1.277,0.783,0.885
284,WH39P,0.382,4.538,0.795,4.538,0.795,2.653,0.682,0.964,100,4.459,0.315,112.380,0.623,1.467,0.681,0.899
285,WH39P,0.012,22.186,0.433,22.186,0.433,0.380,1.000,0.153,100,22.138,0.367,120.964,0.105,1.248,0.801,0.947
286,WH39P,0.007,3.344,0.674,3.344,0.674,0.290,1.000,0.117,100,3.305,0.630,116.565,0.079,1.236,0.809,0.909
287,WH39P,0.008,1.823,0.957,1.823,0.957,0.312,0.976,0.134,100,1.757,0.944,168.690,0.079,1.469,0.681,0.846
288,WH39P,0.021,3.413,1.026,3.413,1.026,0.491,1.000,0.189,100,3.331,1.075,33.690,0.157,1.116,0.896,0.923
289,WH39P,0.013,14.260,1.163,14.260,1.163,0.386,1.000,0.153,100,14.216,1.102,120.964,0.130,1.161,0.861,0.884
290,WH39P,0.024,8.287,1.213,8.287,1.213,0.565,0.947,0.242,100,8.210,1.128,130.601,0.148,1.620,0.617,0.909
291,WH39P,0.006,1.797,1.298,1.797,1.298,0.253,1.000,0.111,100,1.757,1.259,135.000,0.079,1.000,1.000,1.000
292,WH39P,0.004,6.706,1.451,6.706,1.451,0.223,1.000,0.095,100,6.662,1.469,33.690,0.074,1.291,0.775,0.800
293,WH39P,0.003,25.993,1.757,25.993,1.757,0.148,1.000,0.074,100,25.967,1.731,135.000,0.052,1.000,1.000,1.000
294,WH39P,0.028,2.046,1.892,2.046,1.892,0.618,0.906,0.258,100,1.941,1.836,156.038,0.157,1.570,0.637,0.879
295,WH39P,0.011,12.170,1.915,12.170,1.915,0.358,1.000,0.148,100,12.118,1.862,135.000,0.105,1.000,1.000,1.000
296,WH39P,0.066,21.360,2.269,21.360,2.269,0.967,0.887,0.378,100,21.246,2.125,123.690,0.241,1.617,0.619,0.914
297,WH39P,0.023,4.144,2.439,4.144,2.439,0.550,0.972,0.235,100,4.092,2.544,63.435,0.148,1.615,0.619,0.895
298,WH39P,0.012,19.901,2.459,19.901,2.459,0.386,0.985,0.148,100,19.856,2.518,45.000,0.130,1.039,0.962,0.829
299,WH39P,0.023,19.168,2.562,19.168,2.562,0.535,0.998,0.200,100,19.069,2.597,23.199,0.167,1.152,0.868,0.868
300,WH39P,0.094,2.458,2.685,2.458,2.685,1.109,0.963,0.407,100,2.256,2.728,14.931,0.315,1.247,0.802,0.929
301,WH39P,0.023,21.707,2.654,21.707,2.654,0.528,1.000,0.200,100,21.613,2.623,156.801,0.157,1.127,0.888,0.904
302,WH39P,0.010,20.049,2.905,20.049,2.905,0.402,0.804,0.168,100,19.987,2.859,128.660,0.105,1.556,0.642,0.833
303,WH39P,0.066,4.090,3.105,4.090,3.105,1.072,0.722,0.427,100,3.934,3.226,42.510,0.253,1.963,0.509,0.838
304,WH39P,0.008,6.685,2.999,6.685,2.999,0.371,0.691,0.153,100,6.636,3.069,59.036,0.105,1.476,0.677,0.710
305,WH39P,0.017,13.254,3.085,13.254,3.085,0.476,0.954,0.211,100,13.193,2.990,119.745,0.130,1.704,0.587,0.893
306,WH39P,0.006,15.475,3.095,15.475,3.095,0.253,1.000,0.117,100,15.449,3.043,116.565,0.052,2.000,0.500,1.000
307,WH39P,0.098,18.775,3.250,18.775,3.250,1.316,0.709,0.484,100,18.570,3.384,40.601,0.328,1.517,0.659,0.833
308,WH39P,0.001,18.636,3.489,18.636,3.489,0.127,1.000,0.059,100,18.623,3.462,116.565,0.026,2.000,0.500,1.000
309,WH39P,0.017,13.109,3.604,13.109,3.604,0.491,0.896,0.200,100,13.062,3.515,113.199,0.131,1.652,0.605,0.847
310,WH39P,0.026,20.848,4.173,20.848,4.173,0.565,1.000,0.224,100,20.748,4.223,20.556,0.157,1.296,0.771,0.916
311,WH39P,0.014,25.236,4.309,25.236,4.309,0.423,1.000,0.176,100,25.154,4.275,153.435,0.124,1.504,0.665,0.840
312,WH39P,0.030,17.442,4.656,17.442,4.656,0.633,0.949,0.249,100,17.416,4.538,108.435,0.157,1.440,0.694,0.917
313,WH39P,0.009,9.230,4.640,9.230,4.640,0.312,1.000,0.131,100,9.180,4.590,126.870,0.105,1.159,0.863,0.897
314,WH39P,0.032,4.423,4.848,4.423,4.848,0.738,0.746,0.320,100,4.328,4.721,124.992,0.168,2.131,0.469,0.847
315,WH39P,0.003,1.199,4.902,1.199,4.902,0.201,1.000,0.095,100,1.154,4.879,146.310,0.052,1.553,0.644,0.909
316,WH39P,0.025,7.051,5.015,7.051,5.015,0.565,1.000,0.224,100,7.003,5.115,69.444,0.157,1.321,0.757,0.902
317,WH39P,0.005,19.127,5.128,19.127,5.128,0.223,1.000,0.095,100,19.095,5.089,123.690,0.079,1.069,0.936,0.875
318,WH39P,0.025,26.426,5.259,26.426,5.259,0.550,1.000,0.200,100,26.387,5.167,113.199,0.184,1.000,1.000,0.902
319,WH39P,0.015,10.649,5.314,10.649,5.314,0.439,0.988,0.189,100,10.570,5.377,33.690,0.130,1.489,0.672,0.880
320,WH39P,0.009,6.292,5.721,6.292,5.721,0.312,1.000,0.131,100,6.243,5.770,36.870,0.105,1.159,0.863,0.897
321,WH39P,0.017,6.438,5.790,6.438,5.790,0.454,1.000,0.189,100,6.400,5.875,56.310,0.131,1.293,0.773,0.926
322,WH39P,0.016,9.826,5.866,9.826,5.866,0.476,0.878,0.200,100,9.784,5.954,66.801,0.130,1.552,0.644,0.852
323,WH39P,0.057,18.876,6.334,18.876,6.334,0.865,0.959,0.329,100,18.807,6.190,118.610,0.236,1.262,0.793,0.938
324,WH39P,0.009,8.049,7.164,8.049,7.164,0.312,1.000,0.131,100,8.000,7.213,36.870,0.105,1.159,0.863,0.897
325,WH39P,0.056,13.456,7.740,13.456,7.740,1.013,0.682,0.373,100,13.325,7.921,50.711,0.280,1.161,0.861,0.810
326,WH39P,0.065,6.464,7.821,6.464,7.821,1.007,0.810,0.411,100,6.374,7.633,116.565,0.216,1.979,0.505,0.905
327,WH39P,0.023,13.607,8.051,13.607,8.051,0.565,0.892,0.224,100,13.561,8.157,69.444,0.157,1.514,0.661,0.857
328,WH39P,0.031,13.243,8.088,13.243,8.088,0.640,0.951,0.235,100,13.193,7.974,116.565,0.199,1.196,0.836,0.882
329,WH39P,0.006,5.428,8.071,5.428,8.071,0.297,0.884,0.117,100,5.403,8.131,63.435,0.093,1.158,0.864,0.750
330,WH39P,0.015,5.545,8.172,5.545,8.172,0.513,0.723,0.211,100,5.508,8.079,119.745,0.121,2.080,0.481,0.786
331,WH39P,0.003,6.348,8.603,6.348,8.603,0.148,1.000,0.074,100,6.321,8.577,135.000,0.052,1.000,1.000,1.000
332,WH39P,0.013,14.234,8.901,14.234,8.901,0.386,1.000,0.153,100,14.190,8.839,120.964,0.130,1.161,0.861,0.884
333,WH39P,0.003,0.052,9.023,0.052,9.023,0.148,1.000,0.074,100,0.026,8.997,135.000,0.052,1.000,1.000,1.000
334,WH39P,0.003,5.456,9.469,5.456,9.469,0.148,1.000,0.074,100,5.430,9.443,135.000,0.052,1.000,1.000,1.000
335,WH39P,0.038,15.352,9.678,15.352,9.678,0.707,0.950,0.283,100,15.292,9.810,68.199,0.184,1.510,0.662,0.917
336,WH39P,0.060,14.894,9.680,14.894,9.680,0.939,0.853,0.400,100,14.715,9.600,156.801,0.210,2.016,0.496,0.926
337,WH39P,0.013,4.852,10.085,4.852,10.085,0.528,0.589,0.211,100,4.774,9.993,119.745,0.131,1.822,0.549,0.691
338,WH39P,0.008,0.244,10.309,0.244,10.309,0.312,0.976,0.131,100,0.184,10.334,36.870,0.093,1.450,0.689,0.846
339,WH39P,0.006,11.467,10.534,11.467,10.534,0.275,1.000,0.117,100,11.410,10.518,153.435,0.079,1.340,0.746,0.857
340,WH39P,0.025,26.105,10.678,26.105,10.678,0.565,0.974,0.224,100,26.072,10.570,110.556,0.157,1.423,0.703,0.889
341,WH39P,0.005,0.335,10.636,0.335,10.636,0.238,1.000,0.095,100,0.315,10.597,123.690,0.079,1.069,0.936,0.875
342,WH39P,0.003,5.666,10.911,5.666,10.911,0.148,1.000,0.074,100,5.639,10.885,135.000,0.052,1.000,1.000,1.000
343,WH39P,0.182,5.222,11.410,5.222,11.410,2.072,0.531,0.872,100,5.089,11.016,105.709,0.306,3.529,0.283,0.819
344,WH39P,0.050,6.319,11.492,6.319,11.492,0.933,0.716,0.400,100,6.243,11.279,113.199,0.184,2.208,0.453,0.917
345,WH39P,0.008,24.695,11.661,24.695,11.661,0.327,0.887,0.141,100,24.630,11.646,158.199,0.079,1.454,0.688,0.846
346,WH39P,0.007,13.521,11.751,13.521,11.751,0.275,1.000,0.131,100,13.482,11.803,53.130,0.079,1.551,0.645,0.909
347,WH39P,0.017,5.751,12.025,5.751,12.025,0.476,0.916,0.211,100,5.666,12.092,29.745,0.130,1.682,0.595,0.873
348,WH39P,0.026,0.208,12.503,0.208,12.503,0.565,1.000,0.211,100,0.105,12.538,29.745,0.184,1.114,0.897,0.916
349,WH39P,0.017,4.741,12.504,4.741,12.504,0.454,1.000,0.176,100,4.669,12.459,153.435,0.131,1.177,0.849,0.926
350,WH39P,0.012,8.797,12.566,8.797,12.566,0.365,1.000,0.153,100,8.734,12.616,30.964,0.105,1.263,0.792,0.919
351,WH39P,0.063,0.498,12.859,0.498,12.859,1.057,0.712,0.427,100,0.420,12.643,100.620,0.236,1.880,0.532,0.840
352,WH39P,0.025,22.107,13.184,22.107,13.184,0.581,0.923,0.235,100,22.033,13.089,116.565,0.157,1.436,0.696,0.889
353,WH39P,0.003,24.831,13.249,24.831,13.249,0.201,1.000,0.095,100,24.787,13.272,33.690,0.052,1.553,0.644,0.909
354,WH39P,0.003,17.626,13.718,17.626,13.718,0.148,1.000,0.074,100,17.600,13.692,135.000,0.052,1.000,1.000,1.000
355,WH39P,0.123,2.376,14.177,2.376,14.177,1.297,0.920,0.448,100,2.282,14.374,69.444,0.367,1.173,0.852,0.940
356,WH39P,0.021,4.104,15.119,4.104,15.119,0.535,0.907,0.226,100,4.039,15.030,125.538,0.138,1.815,0.551,0.833
357,WH39P,0.093,0.643,15.276,0.643,15.276,1.162,0.865,0.433,100,0.577,15.082,104.036,0.315,1.437,0.696,0.900
358,WH39P,0.054,9.782,15.276,9.782,15.276,0.828,0.984,0.317,100,9.705,15.134,114.444,0.210,1.356,0.737,0.957
359,WH39P,0.023,20.415,15.293,20.415,15.293,0.559,0.913,0.224,100,20.380,15.187,110.556,0.131,1.668,0.599,0.904
360,WH39P,0.021,1.720,15.434,1.720,15.434,0.528,0.960,0.200,100,1.679,15.528,66.801,0.157,1.232,0.811,0.873
361,WH39P,0.004,6.417,15.703,6.417,15.703,0.223,1.000,0.095,100,6.400,15.659,123.690,0.074,1.291,0.775,0.800
362,WH39P,0.012,2.311,15.964,2.311,15.964,0.365,1.000,0.153,100,2.282,15.895,120.964,0.105,1.263,0.792,0.919
363,WH39P,0.009,18.184,16.518,18.184,16.518,0.349,0.922,0.141,100,18.151,16.577,68.199,0.105,1.420,0.704,0.812
364,WH39P,0.177,14.408,16.870,14.408,16.870,1.742,0.732,0.662,100,14.190,16.577,123.690,0.408,1.755,0.570,0.868
365,WH39P,0.009,20.851,16.836,20.851,16.836,0.327,1.000,0.148,100,20.800,16.892,45.000,0.105,1.450,0.690,0.897
366,WH39P,0.034,7.463,16.927,7.463,16.927,0.670,0.962,0.262,100,7.344,16.866,143.130,0.184,1.335,0.749,0.917
367,WH39P,0.001,24.826,17.049,24.826,17.049,0.127,1.000,0.059,100,24.813,17.023,116.565,0.026,2.000,0.500,1.000
368,WH39P,0.008,11.803,17.364,11.803,17.364,0.297,1.000,0.117,100,11.777,17.311,116.565,0.105,1.000,1.000,0.857
369,WH39P,0.014,21.199,17.637,21.199,17.637,0.439,0.943,0.176,100,21.167,17.548,116.565,0.130,1.356,0.737,0.875
370,WH39P,0.014,17.967,17.794,17.967,17.794,0.454,0.880,0.205,100,17.889,17.862,39.806,0.129,1.771,0.565,0.857
371,WH39P,0.007,15.095,17.828,15.095,17.828,0.290,1.000,0.117,100,15.056,17.784,116.565,0.079,1.236,0.809,0.909
372,WH39P,0.012,16.761,17.862,16.761,17.862,0.402,0.911,0.153,100,16.734,17.784,120.964,0.130,1.207,0.829,0.872
373,WH39P,0.005,20.911,17.812,20.911,17.812,0.253,0.943,0.117,100,20.852,17.836,26.565,0.052,1.936,0.517,0.933
374,WH39P,0.103,23.020,18.201,23.020,18.201,1.288,0.781,0.540,100,22.793,18.072,150.945,0.268,2.176,0.459,0.906
375,WH39P,0.030,19.464,18.577,19.464,18.577,0.677,0.812,0.299,100,19.384,18.466,127.875,0.148,2.095,0.477,0.869
376,WH39P,0.006,7.436,18.689,7.436,18.689,0.253,1.000,0.111,100,7.397,18.649,135.000,0.079,1.000,1.000,1.000
377,WH39P,0.021,6.482,19.078,6.482,19.078,0.513,0.986,0.200,100,6.452,19.174,66.801,0.153,1.320,0.758,0.870
378,WH39P,0.006,0.914,19.662,0.914,19.662,0.260,1.000,0.117,100,0.866,19.698,26.565,0.079,1.340,0.746,0.857
379,WH39P,0.107,9.052,19.809,9.052,19.809,1.325,0.768,0.482,100,8.839,19.751,157.620,0.364,1.333,0.750,0.850
380,WH39P,0.012,9.272,20.144,9.272,20.144,0.380,1.000,0.168,100,9.207,20.197,38.660,0.105,1.362,0.734,0.947
381,WH39P,0.068,10.618,20.310,10.618,20.310,1.096,0.712,0.424,100,10.439,20.433,21.801,0.241,2.077,0.481,0.850
382,WH39P,0.006,17.342,20.548,17.342,20.548,0.275,1.000,0.117,100,17.285,20.564,26.565,0.079,1.340,0.746,0.857
383,WH39P,0.006,17.200,20.600,17.200,20.600,0.260,1.000,0.131,100,17.154,20.643,36.870,0.074,1.939,0.516,0.842
384,WH39P,0.012,1.945,20.749,1.945,20.749,0.439,0.808,0.191,100,1.862,20.800,15.945,0.105,1.866,0.536,0.818
385,WH39P,0.013,6.874,21.086,6.874,21.086,0.507,0.640,0.216,100,6.846,20.984,104.036,0.091,3.010,0.332,0.745
386,WH39P,0.018,23.680,21.088,23.680,21.088,0.550,0.743,0.200,100,23.659,21.193,66.801,0.153,1.335,0.749,0.788
387,WH39P,0.008,9.904,21.164,9.904,21.164,0.290,1.000,0.131,100,9.862,21.115,126.870,0.079,1.372,0.729,0.957
388,WH39P,0.008,23.727,21.295,23.727,21.295,0.290,1.000,0.131,100,23.685,21.246,126.870,0.079,1.372,0.729,0.957
389,WH39P,0.001,8.407,21.298,8.407,21.298,0.127,1.000,0.059,100,8.393,21.272,116.565,0.026,2.000,0.500,1.000
390,WH39P,0.042,14.085,21.626,14.085,21.626,0.782,0.863,0.316,100,13.954,21.534,138.366,0.218,1.492,0.670,0.859
391,WH39P,0.006,12.000,21.574,12.000,21.574,0.253,1.000,0.111,100,11.961,21.534,135.000,0.079,1.000,1.000,1.000
392,WH39P,0.004,17.679,21.574,17.679,21.574,0.201,1.000,0.095,100,17.652,21.534,123.690,0.052,1.500,0.667,1.000
393,WH39P,0.134,26.210,22.036,26.210,22.036,1.362,0.908,0.498,100,25.967,22.138,18.435,0.382,1.327,0.754,0.924
394,WH39P,0.012,20.590,22.387,20.590,22.387,0.408,0.935,0.160,100,20.511,22.374,170.538,0.130,1.085,0.922,0.818
395,WH39P,0.005,8.455,22.750,8.455,22.750,0.275,0.800,0.117,100,8.393,22.767,26.565,0.079,1.571,0.636,0.737
396,WH39P,0.002,12.262,24.931,12.262,24.931,0.164,0.967,0.083,100,12.223,24.918,161.565,0.026,3.000,0.333,1.000
397,WH39P,0.008,16.098,25.552,16.098,25.552,0.312,1.000,0.131,100,16.052,25.600,53.130,0.105,1.135,0.881,0.857
398,WH40P,0.008,19.058,0.075,19.058,0.075,0.290,1.000,0.131,100,19.016,0.026,126.870,0.079,1.372,0.729,0.957
399,WH40P,0.008,22.036,0.077,22.036,0.077,0.297,1.000,0.117,100,22.007,0.026,116.565,0.105,1.139,0.878,0.815
400,WH40P,0.020,21.191,0.204,21.191,0.204,0.491,1.000,0.189,100,21.115,0.262,33.690,0.157,1.076,0.929,0.906
401,WH40P,0.111,23.500,0.311,23.500,0.311,1.251,0.889,0.473,100,23.292,0.157,146.310,0.352,1.323,0.756,0.907
402,WH40P,0.040,0.269,0.311,0.269,0.311,0.729,0.943,0.284,100,0.210,0.184,123.690,0.204,1.434,0.698,0.906
